ID,Gender,Marital Status,Age,City,State,Zip,Email Domain,Total Given,Total Number of Gifts,Average Gift Amount,Largest Gift Amount,Smallest gift Amount,Total unsolicited gifts,Total Event Participations,Total Meetings or Phone Calls,First Appeal Date,Is Org Contact?,First Gift Date,First Gift Amount,Second Gift Date,Second Gift Amount
10167328,Female,,,Minneapolis,MN,55403,hotmail.com,$350.00,2,$175.00,$250.00,$100.00,0,2,0,,,5/30/2013,$100.00,10/11/2016,$250.00
10167330,Female,,,San Clemite,CA,92673,wellsfargo.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/30/2013,$100.00,,
10167331,Female,,,Minneapolis,MN,55416-4215,hcmed.org,$250.00,1,$250.00,$250.00,$250.00,0,1,0,,,5/30/2013,$250.00,,
10167333,Female,,,Austin,TX,78733-2640,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/30/2013,$100.00,,
10167337,Female,,,Minneapolis,MN,55414-2129,,$500.00,1,$500.00,$500.00,$500.00,0,1,0,,,5/30/2013,$500.00,,
10167339,Unknown,,,Minneapolis,MN,55405,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,5/31/2013,$100.00,,
10167343,Unknown,,,Columbia Heights,MN,,,$500.00,1,$500.00,$500.00,$500.00,1,0,0,,,5/30/2013,$500.00,,
10167344,Female,,,Maple Grove,MN,55311,,$25.00,1,$25.00,$25.00,$25.00,0,1,0,,,5/31/2013,$25.00,,
10167347,Unknown,,,Minneapolis,MN,55405-2509,msn.com,$500.00,2,$250.00,$250.00,$250.00,0,1,0,,,5/31/2013,$250.00,12/1/2013,$250.00
10167349,Unknown,,,Edina,MN,55436-1003,ampf.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,5/31/2013,$100.00,,
10167351,Female,,,W St. Paul,MN,55118,,$200.00,1,$200.00,$200.00,$200.00,0,1,0,,,5/31/2013,$200.00,,
10167352,Female,,,Saint Paul,MN,55116-2712,me.com,"$2,000.00",3,$666.67,"$1,000.00",$250.00,0,3,4,,,5/31/2013,$250.00,6/8/2014,$750.00
10167353,Female,,,Apple Valley,MN,55124,,$100.00,1,$100.00,$100.00,$100.00,0,2,0,,,5/31/2013,$100.00,,
10167354,Unknown,,,Saint Paul,MN,55113,martiestey.com,"$1,000.00",2,$500.00,$500.00,$500.00,0,2,0,,No,5/31/2013,$500.00,8/13/2014,$500.00
10167355,Female,Married,,Glendale,MN,85308,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,5/31/2013,$100.00,,
10167356,Unknown,,,Shorewood,MN,55331,,$350.00,3,$116.67,$150.00,$100.00,0,1,0,,,10/17/2012,$100.00,5/31/2013,$150.00
10167363,Unknown,,,Minneapolis,MN,55403,,"$2,500.00",1,"$2,500.00","$2,500.00","$2,500.00",0,1,0,,,6/7/2013,"$2,500.00",,
10167376,Unknown,,,Lake Elmo,MN,55042,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,7/23/2013,$100.00,,
10167377,Unknown,,,Austin,TX,78735-0056,vischool.org,$175.00,2,$87.50,$100.00,$75.00,0,2,0,,,8/8/2013,$100.00,7/2/2014,$75.00
10167384,Unknown,,,Woodbury,MN,55129,,$10.00,1,$10.00,$10.00,$10.00,0,0,0,,,6/3/2013,$10.00,,
10167387,Unknown,,,Cottage Grove,MN,55016-4773,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/3/2013,$20.00,,
10167388,Unknown,,,Valparaiso,IN,46383,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/3/2013,$20.00,,
10167389,Unknown,,,Woodbury,MN,55125,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/3/2013,$20.00,,
10167390,Unknown,,,Woodbury,MN,55125-4302,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/3/2013,$20.00,,
10167391,Unknown,,,Stillwater,MN,55082-5315,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/3/2013,$20.00,,
10167392,Unknown,,,Remer,MN,56672-3100,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/3/2013,$20.00,,
10167393,Unknown,,,Woodbury,MN,55125-3722,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167394,Unknown,,,Woodbury,MN,55125-2024,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167395,Unknown,,,Woodbury,MN,55125-2307,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167396,Unknown,,,Pine City,MN,55063,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167397,Unknown,,,Woodbury,MN,55125-2028,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167398,Unknown,,,Saint Paul,MN,55125-3484,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167399,Unknown,,,Woodbury,MN,55125-4114,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167400,Unknown,,,,,,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167401,Unknown,,,Saint Paul,MN,55129-1511,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/3/2013,$25.00,,
10167402,Unknown,,,Woodbury,MN,55125-3732,,$30.00,1,$30.00,$30.00,$30.00,0,0,0,,,6/3/2013,$30.00,,
10167403,Unknown,,,Alton,IL,62002-5133,,$30.00,1,$30.00,$30.00,$30.00,0,0,0,,,6/3/2013,$30.00,,
10167404,Unknown,,,Hastings,MN,55033,,$30.00,1,$30.00,$30.00,$30.00,0,0,0,,,6/3/2013,$30.00,,
10167405,Unknown,,,Woodbury,MN,55129-8420,,$30.00,1,$30.00,$30.00,$30.00,0,0,0,,,6/3/2013,$30.00,,
10167406,Unknown,,,Saint Paul,MN,55119,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167407,Unknown,,,Woodbury,MN,55125,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167408,Unknown,,,Woodbury,MN,55125-9187,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167409,Unknown,,,Mahtomedi,MN,55115-1760,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167410,Unknown,,,Shoreview,MN,55126,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167411,Unknown,,,Woodbury,MN,55125,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167412,Unknown,,,Woodbury,MN,55125,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167413,Unknown,,,Maplewood,MN,55119,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167415,Unknown,,,Edwardville,IL,62025,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,6/3/2013,$100.00,,
10167416,Unknown,,,Oakdale,MN,55128-3333,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,6/3/2013,$100.00,,
10167422,Unknown,,,Golden Valley,MN,55422,cuningham.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/6/2013,$25.00,,
10167423,Unknown,,,Woodbury,MN,55125,comcast.net,$35.00,1,$35.00,$35.00,$35.00,0,0,0,,,5/15/2013,$35.00,,
10167425,Unknown,,,Wood River,IL,62095,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/19/2013,$100.00,,
10167426,Unknown,,,Hopkins,MN,55343,yahoo.com,$700.00,4,$175.00,$250.00,$100.00,0,3,0,,,5/27/2013,$100.00,4/12/2014,$200.00
10167430,Unknown,,30,Minneapolis,MN,55439-1453,gmail.com,$650.00,4,$162.50,$250.00,$100.00,0,0,0,,,5/29/2013,$100.00,12/1/2013,$100.00
10167431,Unknown,,,Edina,MN,55424,olgschool.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/29/2013,$25.00,,
10167432,Unknown,,,Golden Valley,MN,55422,gmail.com,$275.00,5,$55.00,$75.00,$50.00,0,0,0,,,5/29/2013,$50.00,6/30/2014,$50.00
10167433,Unknown,,,Hot Springs,AR,71913,hotmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/27/2013,$25.00,,
10167434,Unknown,,,Eden Prairie,MN,55344-4174,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/26/2013,$100.00,,
10167435,Unknown,,,Minnetonka,MN,55345,yahoo.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/26/2013,$25.00,,
10167436,Unknown,,,Ham Lake,MN,55304,startribune.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/24/2013,$25.00,,
10167437,Unknown,,63,Shoreview,MN,55126,aol.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/23/2013,$100.00,,
10167438,Unknown,,,Dallas,TX,75229,hotmail.com,$700.00,3,$233.33,$250.00,$200.00,0,0,0,,,5/20/2013,$200.00,7/4/2014,$250.00
10167439,Unknown,,,St. Paul,MN,55117,comcast.net,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/20/2013,$20.00,,
10167440,Unknown,,,Shafer,MN,55074-8402,gmail.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/20/2013,$20.00,,
10167441,Unknown,,,Farmington,MN,55024,gmail.com,$60.00,3,$20.00,$20.00,$20.00,0,0,0,,,5/20/2013,$20.00,6/25/2013,$20.00
10167442,Unknown,,67,Oakdale,MN,5,comcast.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/19/2013,$25.00,,
10167443,Unknown,,,Woodbury,MN,55125,gmail.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/19/2013,$20.00,,
10167444,Unknown,,,Minneapolis,MN,55414,q.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/18/2013,$50.00,,
10167445,Unknown,,,Cedar Rapids,IA,52405-1162,aol.com,$500.00,3,$166.67,$200.00,$150.00,0,0,0,,,5/6/2013,$150.00,5/18/2013,$150.00
10167446,Unknown,,,Minneapolis,MN,55414,comcast.net,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/15/2013,$50.00,,
10167447,Unknown,,,Roseville,MN,55113,comcast.net,$125.00,1,$125.00,$125.00,$125.00,0,0,0,,,5/14/2013,$125.00,,
10167448,Unknown,,,baulhkam hills,,2153,hotmail.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/13/2013,$20.00,,
10167449,Unknown,,,Madison,WI,53715-1636,gmail.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/11/2013,$20.00,,
10167450,Unknown,,,Minneapolis,MN,55414,gmail.com,$150.00,2,$75.00,$100.00,$50.00,0,0,0,,,5/10/2013,$50.00,12/13/2013,$100.00
10167451,Unknown,,,Cedar Rapids,IA,52402-4917,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/10/2013,$50.00,,
10167452,Unknown,,,Montrose,MN,55363,comcast.net,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/9/2013,$50.00,,
10167453,Unknown,,,Saint Paul,MN,55104,cerebratorium.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/6/2013,$25.00,,
10167454,Unknown,,,Crawfordville,FL,32327,msn.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/3/2013,$50.00,,
10167455,Unknown,,,Portland,OR,97229,spiritone.com,$135.00,4,$33.75,$35.00,$30.00,0,0,0,,,6/2/2013,$30.00,9/30/2014,$35.00
10167456,Unknown,,,MAHTOMEDI,MN,551152810,gmail.com,$110.00,2,$55.00,$100.00,$10.00,0,0,0,,,6/1/2013,$10.00,6/1/2013,$100.00
10167457,Unknown,,,Burnsville,MN,55337,olgschool.net,$302.00,3,$100.67,$102.00,$100.00,0,0,0,,,6/1/2013,$100.00,7/7/2014,$100.00
10167458,Unknown,,,Cottage Grove,MN,55016,comcast.net,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,5/30/2013,$20.00,,
10167459,Unknown,,,Elk River,MN,55330,hotmail.com,$250.00,2,$125.00,$150.00,$100.00,0,0,0,,,5/30/2013,$150.00,12/5/2015,$100.00
10167478,Unknown,,,Godfrey,IL,62035,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,,,6/10/2013,$15.00,,
10167479,Unknown,,,Woodbury,MN,55125-1511,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/10/2013,$25.00,,
10167493,Unknown,,,Bloomington,MN,55431-2727,wfmn.org>,"$1,000.00",1,"$1,000.00","$1,000.00","$1,000.00",0,0,0,,,6/13/2013,"$1,000.00",,
10167498,Unknown,,,Eden Prairie,MN,55347,,$25.00,1,$25.00,$25.00,$25.00,1,0,0,,,6/18/2013,$25.00,,
10167499,Unknown,,106,Bloomington,MN,55431,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/18/2013,$50.00,,
10167500,Unknown,,,Maple Grove,MN,55311,,$250.00,1,$250.00,$250.00,$250.00,0,0,0,,,6/18/2013,$250.00,,
10167501,Unknown,,,,,,,$266.75,1,$266.75,$266.75,$266.75,1,0,0,,,6/18/2013,$266.75,,
10167524,Unknown,,,,,,,$218.40,4,$54.60,$58.80,$50.40,0,0,0,,,6/20/2013,$58.80,10/8/2013,$50.40
10167532,Unknown,,71,Eagan,MN,55122,hotmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/21/2013,$50.00,,
10167536,Unknown,,,Saint Paul,MN,55105-2707,,$75.00,1,$75.00,$75.00,$75.00,0,0,0,,,6/21/2013,$75.00,,
10167597,Unknown,,,Schaumburg,IL,60196,,$175.00,7,$25.00,$25.00,$25.00,0,0,0,,,6/24/2013,$25.00,6/24/2013,$25.00
10167601,Unknown,,,Minneapolis,MN,55406,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/25/2013,$50.00,,
10167602,Unknown,,,Burnsville,MN,55337,,$55.00,2,$27.50,$30.00,$25.00,1,0,0,,,6/25/2013,$25.00,7/17/2014,$30.00
10167603,Unknown,,,Minntonka,MN,55345,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,No,6/25/2013,$50.00,,
10167605,Unknown,,,Plymouth,MN,55446,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/25/2013,$50.00,,
10167606,Unknown,,,Independence,MN,55359,,$100.00,2,$50.00,$50.00,$50.00,0,0,0,,,6/25/2013,$50.00,7/17/2014,$50.00
10167607,Unknown,,,Prior Lake,MN,55372-4477,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/25/2013,$50.00,,
10167608,Unknown,,55,Eden Prairie,MN,55346,aon.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,6/25/2013,$100.00,,
10167609,Unknown,,,Lake Elmo,MN,55042,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,6/25/2013,$100.00,,
10167610,Female,Married,,Mound,MN,55364-9409,,$200.00,1,$200.00,$200.00,$200.00,0,0,0,,,6/25/2013,$200.00,,
10167611,Unknown,,,Minneapolis,MN,55419,,$35.00,2,$17.50,$25.00,$10.00,0,0,0,,,6/25/2013,$10.00,6/25/2013,$25.00
10167612,Unknown,,,Minnetonka,MN,55343,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,6/25/2013,$20.00,,
10167613,Unknown,,,Maplewood,MN,55109,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167614,Female,,,Harris,MN,55032,,$35.00,2,$17.50,$25.00,$10.00,0,0,0,,,6/25/2013,$10.00,6/25/2013,$25.00
10167615,Unknown,,,Ham Lake,MN,55304,,$215.00,4,$53.75,$115.00,$25.00,0,0,0,,,6/25/2013,$25.00,6/25/2013,$115.00
10167616,Unknown,,,Eagan,MN,55121,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167617,Unknown,,,Bloomington,MN,55431,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167618,Unknown,,,Golden Valley,MN,55427,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167619,Unknown,,,Plymouth,MN,55441,,$100.00,2,$50.00,$75.00,$25.00,0,0,0,,,6/25/2013,$25.00,6/19/2014,$75.00
10167620,Unknown,,,Maple Grove,MN,55311,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167621,Unknown,,,Crystal,MN,55428,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167622,Unknown,,,Minneapolis,MN,55412,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167623,Unknown,,,Minneapolis,MN,55409,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167624,Unknown,,,Minneapolis,MN,55407,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167625,Unknown,,,Montrose,MN,55363,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167626,Unknown,,,Edina,MN,55410,,$50.00,2,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,6/19/2014,$25.00
10167627,Unknown,,,Bloomington,MN,55437,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167628,Unknown,,,Minneapolis,MN,55449,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167629,Unknown,,,Andover,MN,55304,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167630,Unknown,,,Fridley,MN,55432,,$50.00,2,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,6/19/2014,$25.00
10167631,Unknown,,,Coon Rapids,MN,55448,,$45.00,2,$22.50,$25.00,$20.00,0,0,0,,,6/25/2013,$25.00,12/8/2015,$20.00
10167632,Unknown,,,Des Moines,IA,50322-6001,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/25/2013,$25.00,,
10167633,Unknown,,,Hugo,MN,55038-8773,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/25/2013,$50.00,,
10167634,Unknown,,,Minneapolis,MN,55406,,$95.00,2,$47.50,$50.00,$45.00,0,0,0,,,6/25/2013,$50.00,10/13/2015,$45.00
10167635,Unknown,,,South Saint Paul,MN,55075,,$75.00,1,$75.00,$75.00,$75.00,0,0,0,,,6/25/2013,$75.00,,
10167636,Unknown,,,Saint Paul,MN,55111,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,6/25/2013,$100.00,,
10167637,Unknown,,,Minneapolis,MN,55427-1322,,$114.00,1,$114.00,$114.00,$114.00,0,0,0,,,6/25/2013,$114.00,,
10167638,Unknown,,,Brooklyn Park,MN,55443,,$125.00,1,$125.00,$125.00,$125.00,0,0,0,,,6/25/2013,$125.00,,
10167641,Unknown,,,,,,,"$1,500.00",1,"$1,500.00","$1,500.00","$1,500.00",0,0,0,,No,6/21/2013,"$1,500.00",,
10167643,Unknown,,,,,,,$300.00,1,$300.00,$300.00,$300.00,0,0,0,,,8/21/2012,$300.00,,
10167644,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,8/23/2012,$50.00,,
10167645,Unknown,,,,,,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,8/29/2012,$25.00,,
10167646,Unknown,,,,,,,$200.00,2,$100.00,$100.00,$100.00,0,0,0,,,10/17/2012,$100.00,9/15/2013,$100.00
10167647,Unknown,,,Eden Prairie,MN,55344,gmail.com,$150.00,3,$50.00,$50.00,$50.00,0,0,0,,,10/18/2012,$50.00,9/13/2013,$50.00
10167648,Unknown,,,La Mesa,CA,91941-4415,francisparker.org,$100.00,2,$50.00,$50.00,$50.00,0,0,0,,,10/19/2012,$50.00,9/17/2013,$50.00
10167649,Unknown,,,Palm Desert,CA,92211,verizon.net,$200.00,2,$100.00,$100.00,$100.00,0,0,0,,,10/19/2012,$100.00,9/13/2013,$100.00
10167650,Unknown,,,McLean,VA,22101,aol.com,$100.00,2,$50.00,$50.00,$50.00,0,0,0,,,10/19/2012,$50.00,9/29/2013,$50.00
10167651,Unknown,,,Hillsborough,NC,27278,aol.com,$150.00,2,$75.00,$100.00,$50.00,0,0,0,,,10/21/2012,$100.00,10/7/2013,$50.00
10167652,Unknown,,,Excelsior,MN,55331,mchsi.com,$125.00,2,$62.50,$100.00,$25.00,0,0,0,,,10/22/2012,$25.00,10/18/2013,$100.00
10167653,Unknown,,,Excelsior,MN,55331,gmail.com,$125.00,2,$62.50,$100.00,$25.00,0,0,0,,,10/23/2012,$25.00,10/29/2013,$100.00
10167654,Unknown,,,Little Marais,MN,55614,hotmail.com,$30.00,1,$30.00,$30.00,$30.00,0,0,0,,,10/23/2012,$30.00,,
10167655,Unknown,,,Eden Prairie,MN,55347,wellsfargo.com,$750.00,4,$187.50,$500.00,$50.00,0,1,0,,,10/23/2012,$50.00,9/19/2013,$100.00
10167656,Unknown,,,Excelsior,MN,55331,gmail.com,$10.00,1,$10.00,$10.00,$10.00,0,0,0,,,10/23/2012,$10.00,,
10167657,Unknown,,,Minneapolis,MN,55412,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,10/23/2012,$50.00,,
10167658,Unknown,,,Minnetonka,MN,55305,msn.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,10/24/2012,$25.00,,
10167660,Unknown,,,Minneapolis,MN,55417,yahoo.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,10/24/2012,$50.00,,
10167661,Unknown,,,Victoria,MN,55386,aol.com,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,10/25/2012,$20.00,,
10167662,Unknown,,,Bloomington,MN,55438,comcast.net,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,10/26/2012,$50.00,,
10167664,Unknown,,,Golden Valley,MN,55422,umn.edu,$250.00,3,$83.33,$100.00,$50.00,0,0,0,,,10/27/2012,$100.00,9/24/2013,$100.00
10167665,Unknown,,,Victoria,MN,55386,embarqmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,10/29/2012,$25.00,,
10167666,Unknown,,,Hopkins,MN,55305,hotmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,10/31/2012,$50.00,,
10167667,Unknown,,,EXCELSIOR,MN,55331-8508,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,11/2/2012,$50.00,,
10167668,Unknown,,,Willmar,MN,56201,charter.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,11/2/2012,$25.00,,
10167670,Unknown,,,St. Louis Park,MN,55424,me.com,$250.00,2,$125.00,$150.00,$100.00,0,0,0,,,11/5/2012,$150.00,9/24/2013,$100.00
10167671,Unknown,,,Oakland,CA,94607-4702,habitatebsv.org,$5.00,1,$5.00,$5.00,$5.00,0,0,0,,,1/15/2013,$5.00,,
10167672,Unknown,,,East Tawas,MI,48730,charter.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/1/2013,$25.00,,
10167674,Unknown,,,New Hope,MN,55423,comcast.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/20/2013,$25.00,,
10167675,Unknown,,,Minneapolis,MN,55441-3234,hotmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,11/21/2012,$50.00,,
10167676,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,11/27/2012,$50.00,,
10167677,Unknown,,,,,,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,11/30/2012,$25.00,,
10167678,Unknown,,,Eagan,MN,55122,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,1/14/2013,$50.00,,
10167679,Unknown,,,,,,,$150.00,1,$150.00,$150.00,$150.00,0,0,0,,,1/18/2013,$150.00,,
10167680,Unknown,,,,,,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,,,1/24/2013,$20.00,,
10167681,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,1/28/2013,$50.00,,
10167682,Unknown,,,Potomac,MD,20854,aol.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,1/28/2013,$100.00,,
10167683,Unknown,,,Ashville,NY,14710,yahoo.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,2/3/2013,$50.00,,
10167684,Unknown,,,Canton,CT,06019,comcast.net,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,2/10/2013,$50.00,,
10167685,Unknown,,,Stillwater,MN,55082-3461,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/28/2013,$25.00,,
10167686,Unknown,,,Oakton,VA,22124,aol.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,2/28/2013,$100.00,,
10167687,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,3/3/2013,$50.00,,
10167688,Unknown,,,greenwood village,CO,80111,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,3/12/2013,$100.00,,
10167689,Unknown,,,Brooklyn Park,MN,55445,mikros.com,$90.00,3,$30.00,$40.00,$25.00,0,1,0,,,3/13/2013,$25.00,3/13/2014,$40.00
10167690,Unknown,,,Alajuela,,20105,davidcr.net,$65.00,2,$32.50,$40.00,$25.00,0,0,0,,,3/14/2013,$25.00,3/3/2015,$40.00
10167691,Unknown,,,North Branch,MN,55056,q.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,3/14/2013,$100.00,,
10167692,Unknown,,,Broklyn Park,MN,55445,gmail.com,$604.00,4,$151.00,$204.00,$100.00,0,0,0,,,3/14/2013,$100.00,3/9/2014,$100.00
10167693,Unknown,,,Ramsey,MN,55303,msn.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,3/14/2013,$25.00,,
10167694,Unknown,,,,,,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,3/14/2013,$25.00,,
10167695,Unknown,,,Saint Paul,MN,55125-1903,hotmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,3/15/2013,$25.00,,
10167696,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,3/15/2013,$50.00,,
10167697,Unknown,,,Waukesha,WI,53188-1833,,$85.00,3,$28.33,$50.00,$10.00,0,0,0,,,6/28/2013,$10.00,6/28/2013,$25.00
10167698,Unknown,,,Minneapolis,MN,55419,,$120.00,5,$24.00,$40.00,$20.00,0,0,0,,,6/28/2013,$20.00,6/28/2013,$40.00
10167699,Unknown,,,San Francisco,CA,94115,housatonicpartners.com,$250.00,1,$250.00,$250.00,$250.00,0,0,0,,,3/27/2013,$250.00,,
10167701,Unknown,,,Camarillo,CA,93012-7861,roadrunner.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,6/20/2013,$100.00,,
10167702,Unknown,,,Burnsville,MN,55306,yahoo.com,$100.00,2,$50.00,$50.00,$50.00,0,0,0,,,6/27/2013,$50.00,12/4/2014,$50.00
10167703,Unknown,,,Omaha,NE,68164,cox.net,$150.00,2,$75.00,$100.00,$50.00,0,0,0,,,6/27/2013,$50.00,5/18/2015,$100.00
